transcript,XIST_r,XIST_perct,NEAT1_r,NEAT1_perct,Bruseq_stability,total_expression,Xsimi_p0.05,Xsimi_p0.01,Xsimi_p0.001,Nsimi_p0.05,Nsimi_p0.01,Nsimi_p0.001,semi_extract
AK3_chr9_4709556_4742043_-_ENSG00000147853.17_ENSG00000147853.17.unspliced,0.305170914,92.57281553,0.499234685,86.07054963,0.554323034,0.442519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AK3P3_chr7_23129178_23129841_+_ENSG00000230042.1_ENST00000431883.1.monoexonic.unspliced,0.076428099,32.76699029,0.030223044,8.958162428,0.827296688,0.174475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AK4P6_chr4_151027090_151027617_+_ENSG00000235606.3_ENST00000505168.1.monoexonic.unspliced,NA,NA,NA,NA,0,0.128162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKAP1_chr17_57085092_57121346_+_ENSG00000121057.13_ENSG00000121057.13.unspliced,0.214884918,76.97411003,0.41591022,75.01230517,0.311254159,0.2856125,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AKAP10_chr17_19904302_19978343_-_ENSG00000108599.15_ENSG00000108599.15.unspliced,0.224452935,79.33656958,0.267916463,49.79491386,0.4861487,0.1375085,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AKAP11_chr13_42272152_42323261_+_ENSG00000023516.9_ENSG00000023516.9.unspliced,0.244534673,83.55987055,0.401079404,72.7973749,0.280564815,0.168881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKAP8_chr19_15353385_15379815_-_ENSG00000105127.10_ENSG00000105127.10.unspliced,0.27688069,88.68932039,0.534002658,90.28712059,0.533586005,0.236644,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AKAP8L_chr19_15380050_15419141_-_ENSG00000011243.19_ENSG00000011243.19.unspliced,0.253614194,85.03236246,0.314009566,58.40853158,0.528202766,0.180877,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AKAP9_chr7_91940840_92110673_+_ENSG00000127914.19_ENSG00000127914.19.unspliced,0.142496361,55.74433657,0.352280167,64.57752256,0.289048551,0.138321,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKIP1_chr11_8911139_8920084_+_ENSG00000166452.12_ENSG00000166452.12.unspliced,0.205075078,74.46601942,0.075628868,14.09351928,0.219974004,0.1697755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKIRIN1_chr1_38991276_39006059_+_ENSG00000174574.16_ENSG00000174574.16.unspliced,0.21171754,76.10032362,0.361872146,66.4807219,0.642560217,0.4128995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKIRIN2_chr6_87674860_87702233_-_ENSG00000135334.9_ENSG00000135334.9.unspliced,0.249909881,84.4012945,0.397791413,72.20672683,0.27287323,0.3679855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKR1A1_chr1_45550543_45570049_+_ENSG00000117448.14_ENSG00000117448.14.unspliced,0.174604662,65.87378641,0.359542893,66.08695652,0.419914141,0.286874,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AKR1C1_chr10_4963253_4983283_+_ENSG00000187134.14_ENSG00000187134.14.unspliced,0.040219033,21.73139159,0.255705805,47.35028712,0.150640626,0.169819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKR7A2_chr1_19301991_19312144_-_ENSG00000053371.14_ENSG00000053371.14.unspliced,0.210259376,75.77669903,0.109527445,18.80229696,0.134231943,0.3474155,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AKT1_chr14_104769349_104795759_-_ENSG00000142208.19_ENSG00000142208.19.unspliced,0.269802333,87.66990291,0.454623147,80.55783429,0.425915759,0.363827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AKT2_chr19_40230317_40285536_-_ENSG00000105221.18_ENSG00000105221.18.unspliced,0.250841196,84.69255663,0.620480763,97.12879409,0.403940194,0.2677795,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ALDH16A1_chr19_49453225_49471050_+_ENSG00000161618.10_ENSG00000161618.10.unspliced,-0.051557057,3.624595469,0.500886092,86.23461854,0.338859737,0.153519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALDH1A2_chr15_57953424_58497866_-_ENSG00000128918.15_ENSG00000128918.15.unspliced,0.044940055,23.07443366,0.288673971,53.65053322,0.281627578,0.1293105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ALDH1B1_chr9_38392702_38398661_+_ENSG00000137124.8_ENSG00000137124.8.unspliced,0.025990537,17.78317152,-0.097828412,1.230516817,0.160486411,0.238464,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ALDH4A1_chr1_18871430_18902724_-_ENSG00000159423.17_ENSG00000159423.17.unspliced,0.095694249,39.44983819,0.320827545,59.58982773,0.30208058,0.1685025,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ALDOA_chr16_30064164_30070457_+_ENSG00000149925.22_ENSG00000149925.22.unspliced,0.030551341,19.0776699,0.061386034,12.33798195,0.139229612,1.2381765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALG10_chr12_34022468_34029694_+_ENSG00000139133.7_ENSG00000139133.7.unspliced,0.192663791,70.79288026,-0.0350438,3.904840033,0.326726711,0.3493795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALG13_chrX_111665811_111760649_+_ENSG00000101901.13_ENSG00000101901.13.unspliced,0.345883792,95.95469256,0.193493827,34.35602953,0.894485505,0.1585865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALG1L10P_chr12_8227734_8231764_+_ENSG00000254016.3_ENSG00000254016.3.unspliced,0.074025701,32.00647249,0.025334542,8.400328138,0.033590692,0.1290045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALG1L13P_chr8_8238174_8241411_-_ENSG00000253981.8_ENSG00000253981.8.unspliced,0.004889616,12.33009709,0.188097551,33.47005742,0.114514934,0.1479475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALG2_chr9_99216425_99221942_-_ENSG00000119523.10_ENSG00000119523.10.unspliced,0.000128239,11.18122977,0.232096198,42.5266612,0.366611574,0.4791445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALG3_chr3_184242301_184249548_-_ENSG00000214160.10_ENSG00000214160.10.unspliced,0.004854103,12.26537217,0.152832202,26.82526661,0.125148554,0.2087105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALG8_chr11_78095244_78139660_-_ENSG00000159063.14_ENSG00000159063.14.unspliced,0.110915443,44.33656958,0.278125076,51.8949959,0.43377909,0.2569535,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALKBH4_chr7_102456238_102464863_-_ENSG00000160993.4_ENSG00000160993.4.unspliced,0.073734167,31.9579288,0.22846208,41.95242002,0.455505461,0.166761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALKBH5_chr17_18183078_18209954_+_ENSG00000091542.9_ENSG00000091542.9.unspliced,0.291805035,90.77669903,0.194594301,34.61853979,0.529237094,0.340015,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ALYREF_chr17_81887835_81891586_-_ENSG00000183684.8_ENSG00000183684.8.unspliced,0.095759221,39.51456311,0.138510261,23.90484003,0.194995654,0.664433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMD1_chr6_110874770_110898879_+_ENSG00000123505.20_ENSG00000123505.20.unspliced,0.255579342,85.55016181,0.640437147,97.73584906,0.199442954,0.893724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMDHD2_chr16_2520357_2531422_+_ENSG00000162066.16_ENSG00000162066.16.unspliced,0.272010901,88.12297735,0.602485309,96.19360131,0.720630665,0.16735,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMFR_chr16_56361452_56425545_-_ENSG00000159461.15_ENSG00000159461.15.unspliced,0.154936949,59.66019417,0.273546152,51.04183757,0.456730613,0.1287855,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMH_chr19_2249309_2252073_+_ENSG00000104899.8_ENSG00000104899.8.unspliced,0.162187039,62.31391586,0.674721643,99.04840033,1.905077584,0.9487175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMMECR1L_chr2_127861630_127885967_-_ENSG00000144233.12_ENSG00000144233.12.unspliced,-0.035133151,5.355987055,0.096224446,16.80065628,0.505398674,0.1284135,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMPD2_chr1_109616104_109632051_+_ENSG00000116337.20_ENSG00000116337.20.unspliced,0.094640377,39.0776699,0.356757629,65.5783429,0.426889785,0.1982335,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANAPC11_chr17_81890790_81900991_+_ENSG00000141552.18_ENSG00000141552.18.unspliced,0.213023208,76.47249191,0.174883262,30.77932732,0.425121779,0.3220985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANAPC13_chr3_134477706_134486716_-_ENSG00000129055.13_ENSG00000129055.13.unspliced,0.147295463,57.36245955,0.19375452,34.4216571,0.118846367,0.219874,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANAPC15_chr11_72106378_72112780_-_ENSG00000110200.9_ENSG00000110200.9.unspliced,0.047254358,23.68932039,-0.021206104,4.889253486,0.134427693,0.1859315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANAPC16_chr10_72216000_72235860_+_ENSG00000166295.9_ENSG00000166295.9.unspliced,-0.058104475,3.074433657,0.178731729,31.56685808,0.47001145,0.3754215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANAPC2_chr9_137174784_137188560_-_ENSG00000176248.9_ENSG00000176248.9.unspliced,0.310739686,93.07443366,0.622066902,97.21082855,0.627361944,0.389212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANAPC4_chr4_25377263_25418498_+_ENSG00000053900.11_ENSG00000053900.11.unspliced,0.271293199,87.99352751,0.218030077,39.73748975,0.897557125,0.252582,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANAPC5_chr12_121308245_121399896_-_ENSG00000089053.13_ENSG00000089053.13.unspliced,-0.028024564,6.213592233,0.306168254,57.17801477,0.916621438,0.179213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANAPC7_chr12_110372900_110403730_-_ENSG00000196510.14_ENSG00000196510.14.unspliced,0.174778988,65.93851133,0.567254608,93.58490566,0.848822708,0.3451845,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANGEL2_chr1_212992182_213015867_-_ENSG00000174606.14_ENSG00000174606.14.unspliced,0.305929587,92.66990291,0.297013949,55.19278097,0.386271178,0.351845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANK1_chr8_41653220_41896741_-_ENSG00000029534.22_ENSG00000029534.22.unspliced,0.253894323,85.17799353,0.580554044,94.71698113,0.330023083,0.2288185,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ANKIB1_chr7_92245974_92401383_+_ENSG00000001629.10_ENSG00000001629.10.unspliced,0.25613934,85.66343042,0.270882069,50.46759639,0.792837848,0.1463225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKLE2_chr12_132725503_132761832_-_ENSG00000176915.15_ENSG00000176915.15.unspliced,0.226982271,80.06472492,0.396886451,72.09187859,0.854587863,0.2106215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANKMY1_chr2_240479422_240569209_-_ENSG00000144504.16_ENSG00000144504.16.unspliced,0.088567529,37.00647249,0.581631879,94.79901559,0.185954476,0.14498,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ANKMY2_chr7_16599779_16645817_-_ENSG00000106524.9_ENSG00000106524.9.unspliced,0.162598116,62.42718447,0.535642719,90.50041017,0.4525637,0.2000035,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRA2_chr5_73552190_73565667_-_ENSG00000164331.10_ENSG00000164331.10.unspliced,0.015715659,14.6763754,0.329949705,60.96800656,0.288095238,0.189102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRD10_chr13_110878540_110915069_-_ENSG00000088448.14_ENSG00000088448.14.unspliced,0.097294061,40.04854369,0.400537806,72.69893355,0.547886269,0.994727,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANKRD10-IT1_chr13_110894639_110899172_-_ENSG00000229152.2_ENSG00000229152.2.unspliced,0.184243091,68.34951456,0.232460934,42.59228876,3.245607039,1.506635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRD11_chr16_89267619_89490561_-_ENSG00000167522.18_ENSG00000167522.18.unspliced,0.231756008,81.11650485,0.726287489,99.73748975,0.480948942,0.164202,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
ANKRD12_chr18_9136228_9285985_+_ENSG00000101745.17_ENSG00000101745.17.unspliced,0.060612215,27.76699029,0.450819891,80.04922067,0.508660923,0.135126,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANKRD13A_chr12_109999186_110039763_+_ENSG00000076513.17_ENSG00000076513.17.unspliced,0.197782029,72.24919094,0.211092843,38.04757998,0.63820549,0.1420295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRD13D_chr11_67289300_67302485_+_ENSG00000172932.16_ENSG00000172932.16.unspliced,0.310495345,93.0420712,0.337511773,62.19852338,1.661792162,0.2540025,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ANKRD17_chr4_73073376_73258798_-_ENSG00000132466.20_ENSG00000132466.20.unspliced,0.264395372,86.84466019,0.436840069,78.09680066,0.383228865,0.4220335,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANKRD18DP_chr3_198053522_198080512_-_ENSG00000226435.13_ENSG00000226435.13.unspliced,0.044454617,22.89644013,-0.03327794,3.954060705,0.167081217,0.1390765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRD23_chr2_96824526_96857934_-_ENSG00000163126.15_ENSG00000163126.15.unspliced,0.069430158,30.51779935,0.438913869,78.39212469,0.507427983,0.153903,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ANKRD27_chr19_32597006_32676597_-_ENSG00000105186.16_ENSG00000105186.16.unspliced,0.139559253,54.66019417,0.36749527,67.5635767,0.431820711,0.1870005,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANKRD28_chr3_15667236_15859771_-_ENSG00000206560.12_ENSG00000206560.12.unspliced,0.169359342,64.30420712,0.63888035,97.71944217,0.381869137,0.2394145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRD36_chr2_97113153_97264521_+_ENSG00000135976.21_ENSG00000135976.21.unspliced,0.184498895,68.43042071,0.334373831,61.72272354,0.430170318,0.1731895,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANKRD40_chr17_50693198_50707914_-_ENSG00000154945.7_ENSG00000154945.7.unspliced,0.070210995,30.74433657,0.350772238,64.28219852,0.535416617,0.1516955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRD42-DT_chr11_83184003_83193794_-_ENSG00000247137.10_ENSG00000247137.10.unspliced,0.35130269,96.31067961,0.248488146,45.87366694,0.071633789,0.3676695,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRD49_chr11_94493979_94499578_+_ENSG00000168876.9_ENSG00000168876.9.unspliced,-0.034380254,5.453074434,-0.174483472,0.213289582,0.047359691,0.2048145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRD49P1_chr2_224499387_224500100_-_ENSG00000228446.2_ENST00000440417.2.monoexonic.unspliced,0.009513224,13.22006472,-0.10074801,1.115668581,1.169688633,0.1873065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKRD52_chr12_56237807_56258384_-_ENSG00000139645.11_ENSG00000139645.11.unspliced,0.482786994,99.87055016,0.368749163,67.71123872,0.58312471,0.1350455,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANKRD9_chr14_102501767_102509799_-_ENSG00000156381.9_ENSG00000156381.9.unspliced,0.08902552,37.24919094,0.414592151,74.84823626,0.310545931,0.8748365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANKS3_chr16_4696510_4734378_-_ENSG00000168096.15_ENSG00000168096.15.unspliced,0.045821735,23.30097087,0.286822995,53.38802297,0.376606203,0.1254015,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ANKS6_chr9_98731329_98796965_-_ENSG00000165138.18_ENSG00000165138.18.unspliced,0.221637749,78.75404531,0.506760307,86.79245283,0.270143455,0.3059585,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANKZF1_chr2_219229783_219236679_+_ENSG00000163516.14_ENSG00000163516.14.unspliced,0.239958392,82.79935275,0.199322785,35.65217391,0.174355631,0.239007,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANLN_chr7_36389821_36453791_+_ENSG00000011426.11_ENSG00000011426.11.unspliced,0.161674883,62.05501618,0.22628766,41.52584085,0.355853593,0.243174,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANO8_chr19_17323223_17334855_-_ENSG00000074855.11_ENSG00000074855.11.unspliced,0.141233166,55.29126214,0.395074366,71.82936833,0.543819534,0.209561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANP32A_chr15_68778535_68820897_-_ENSG00000140350.15_ENSG00000140350.15.unspliced,0.292088319,90.84142395,0.515580802,87.89171452,0.43724262,0.238365,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANP32B_chr9_97983341_98015943_+_ENSG00000136938.9_ENSG00000136938.9.unspliced,0.194997615,71.45631068,0.17305758,30.41837572,0.236741218,0.9073135,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ANP32E_chr1_150218417_150236156_-_ENSG00000143401.15_ENSG00000143401.15.unspliced,0.288204153,90.3236246,0.322404082,59.86874487,0.34616505,0.140786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANTXR2_chr4_79901146_80125454_-_ENSG00000163297.18_ENSG00000163297.18.unspliced,0.120920191,47.86407767,0.409634555,73.97867104,0.15131164,0.262157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANXA1_chr9_73151865_73170629_+_ENSG00000135046.15_ENSG00000135046.15.unspliced,0.150266343,58.25242718,0.39654135,72.02625103,0.140366142,1.482885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANXA11_chr10_80150889_80205572_-_ENSG00000122359.18_ENSG00000122359.18.unspliced,0.11075474,44.19093851,0.437144048,78.12961444,0.383306568,0.2722815,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ANXA2_chr15_60347134_60402883_-_ENSG00000182718.18_ENSG00000182718.18.unspliced,0.207686753,75.09708738,0.465260718,82.05086136,0.169143748,0.135758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANXA2R_chr5_43039233_43043170_-_ENSG00000177721.5_ENSG00000177721.5.unspliced,0.124944688,49.28802589,0.181009523,31.96062346,0.212419658,0.276508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANXA2R-AS1_chr5_43040957_43064272_+_ENSG00000215068.11_ENSG00000215068.11.unspliced,0.134013275,52.75080906,0.091030077,16.27563577,0.223318108,0.29191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ANXA7_chr10_73375101_73414076_-_ENSG00000138279.16_ENSG00000138279.16.unspliced,0.082109527,34.6763754,0.271426653,50.58244463,0.31854118,0.225892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP1B1_chr22_29327680_29388583_-_ENSG00000100280.17_ENSG00000100280.17.unspliced,0.104232542,42.05501618,0.358353965,65.89007383,0.36394402,0.1915995,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AP1G1_chr16_71729000_71809201_-_ENSG00000166747.13_ENSG00000166747.13.unspliced,0.096428784,39.78964401,0.240969453,44.42986054,0.558107332,0.1437935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP1S1_chr7_101154456_101161596_+_ENSG00000106367.15_ENSG00000106367.15.unspliced,0.131196389,51.5210356,0.265734019,49.25348646,0.420366679,0.2661285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP1S2_chrX_15825806_15854931_-_ENSG00000182287.15_ENSG00000182287.15.unspliced,0.247153223,83.99676375,0.035280927,9.483182937,0.325785881,0.154522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP2B1_chr17_35578046_35726413_+_ENSG00000006125.18_ENSG00000006125.18.unspliced,0.030434417,19.06148867,0.176192609,31.04183757,0.302731338,0.2247225,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP2M1_chr3_184174689_184184214_+_ENSG00000161203.14_ENSG00000161203.14.unspliced,0.18723337,69.20711974,0.084135472,15.19278097,0.251855418,0.2458035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP2S1_chr19_46838136_46850846_-_ENSG00000042753.12_ENSG00000042753.12.unspliced,-0.003532958,10.4368932,0.432739443,77.50615258,0.48285914,0.147797,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP3D1_chr19_2100988_2164468_-_ENSG00000065000.20_ENSG00000065000.20.unspliced,0.216974562,77.49190939,0.552287078,92.4364233,0.501551008,0.260891,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AP3M1_chr10_74120255_74150842_-_ENSG00000185009.13_ENSG00000185009.13.unspliced,0.223863542,79.2394822,0.102622258,17.76866284,0.176878699,0.1548085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP3M2_chr8_42152946_42171673_+_ENSG00000070718.13_ENSG00000070718.13.unspliced,-0.043208491,4.482200647,0.344084965,63.29778507,0.196588177,0.2033835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP4B1_chr1_113894194_113905712_-_ENSG00000134262.15_ENSG00000134262.15.unspliced,0.228836618,80.45307443,0.082472723,14.81542248,0.442959239,0.42455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP5B1_chr11_65773898_65780976_-_ENSG00000254470.3_ENSG00000254470.3.unspliced,0.095902388,39.59546926,0.041281963,10.25430681,0.450060722,0.46072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP5M1_chr14_57268924_57298742_+_ENSG00000053770.12_ENSG00000053770.12.unspliced,0.143029508,55.9223301,0.145467768,25.18457752,0.475147299,0.13341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP5Z1_chr7_4775615_4794397_+_ENSG00000242802.9_ENSG00000242802.9.unspliced,0.296297425,91.37540453,0.532568195,90.10664479,0.540625118,0.192605,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
APBA3_chr19_3750772_3761692_-_ENSG00000011132.12_ENSG00000011132.12.unspliced,0.013095441,13.98058252,0.291959269,54.47087777,0.444702434,0.3950505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APBB3_chr5_140558268_140564781_-_ENSG00000113108.20_ENSG00000113108.20.unspliced,0.056550143,26.29449838,0.07815025,14.33962264,0.375323393,0.175873,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
APEH_chr3_49674014_49683971_+_ENSG00000164062.13_ENSG00000164062.13.unspliced,-0.055393173,3.268608414,0.197510637,35.3076292,0.14998099,0.2796115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APEX1_chr14_20455191_20457772_+_ENSG00000100823.12_ENSG00000100823.12.unspliced,-0.018551033,7.83171521,0.266940874,49.58162428,0.190353762,0.3560075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APH1A_chr1_150265399_150269580_-_ENSG00000117362.13_ENSG00000117362.13.unspliced,0.031346225,19.32038835,0.049908155,11.09105824,0.190424814,0.3943685,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
API5_chr11_43311963_43344529_+_ENSG00000166181.13_ENSG00000166181.13.unspliced,0.276183312,88.60841424,0.282554164,52.73174733,0.73742669,0.439538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APIP_chr11_34853094_34916379_-_ENSG00000149089.13_ENSG00000149089.13.unspliced,-0.018090498,7.896440129,0.54237846,91.20590648,0.729644502,0.1516465,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APLP2_chr11_130068147_130144811_+_ENSG00000084234.18_ENSG00000084234.18.unspliced,0.1797496,67.10355987,0.227343951,41.68990976,0.396068912,0.16872,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
APOC1_chr19_44914247_44919349_+_ENSG00000130208.10_ENSG00000130208.10.unspliced,-0.073762756,2.15210356,0.137297895,23.67514356,0.214280445,0.342356,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APOM_chr6_31652416_31658210_+_ENSG00000204444.11_ENSG00000204444.11.unspliced,0.060176186,27.65372168,0.054106295,11.55045119,0.192458072,0.280262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
APRT_chr16_88809339_88811937_-_ENSG00000198931.11_ENSG00000198931.11.unspliced,0.09945829,40.72815534,0.407415965,73.65053322,0.134009655,3.20725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AQR_chr15_34851782_34969742_-_ENSG00000021776.11_ENSG00000021776.11.unspliced,0.052372446,25.09708738,0.248462331,45.84085316,0.364899399,0.1510105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARAF_chrX_47561205_47571908_+_ENSG00000078061.14_ENSG00000078061.14.unspliced,0.195543898,71.58576052,0.307075663,57.40771124,0.331101423,0.2804625,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ARB2BP_chr3_101521891_101522979_+_ENSG00000175841.8_ENST00000487497.1.monoexonic.unspliced,NA,NA,NA,NA,0.666736,0.1272985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARCN1_chr11_118572390_118603033_+_ENSG00000095139.15_ENSG00000095139.15.unspliced,0.206405154,74.85436893,0.049764964,11.07465135,0.195692434,0.1770445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ARF1_chr1_228082708_228099212_+_ENSG00000143761.17_ENSG00000143761.17.unspliced,0.124669997,49.15857605,0.229360683,42.10008203,0.1461093,0.677034,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ARF4_chr3_57571363_57598220_-_ENSG00000168374.11_ENSG00000168374.11.unspliced,0.293495195,90.97087379,0.132747712,22.87120591,0.249632203,0.207638,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
