transcript,XIST_r,XIST_perct,NEAT1_r,NEAT1_perct,Bruseq_stability,total_expression,Xsimi_p0.05,Xsimi_p0.01,Xsimi_p0.001,Nsimi_p0.05,Nsimi_p0.01,Nsimi_p0.001,semi_extract,gene_type
AHSA2P_chr2_61177539_61186786_+_ENSG00000173209.24_ENSG00000173209.24.unspliced,0.29227733,90.58557101,0.598386387,95.80327869,0.094202565,0.1734565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,transcribed_unitary_pseudogene
AHSP_chr16_31527900_31528803_+_ENSG00000169877.10_ENSG00000169877.10.unspliced,0.104230081,40.90909091,-0.031756589,4.393442623,0.230912053,0.1272495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AIG1_chr6_143060496_143341058_+_ENSG00000146416.19_ENSG00000146416.19.unspliced,0.195001814,71.09349725,0.494097085,86.18032787,0.250371959,0.3178645,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AIMP1_chr4_106315544_106349456_+_ENSG00000164022.18_ENSG00000164022.18.unspliced,0.181579769,66.96861857,0.242466109,46.73770492,0.217255974,0.1773655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AIMP2_chr7_6009255_6023834_+_ENSG00000106305.10_ENSG00000106305.10.unspliced,0.011775415,12.42316402,0.249455394,48.27868852,0.164706947,0.3736215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AIRIM_chr1_37681570_37692249_-_ENSG00000116922.15_ENSG00000116922.15.unspliced,0.102711807,40.43998706,0.158395524,29.91803279,0.195489188,0.635146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AK3_chr9_4709556_4742043_-_ENSG00000147853.17_ENSG00000147853.17.unspliced,0.30618743,92.67227434,0.507238003,87.50819672,0.554323034,0.442519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AK3P3_chr7_23129178_23129841_+_ENSG00000230042.1_ENST00000431883.1.monoexonic.unspliced,0.074380682,30.79909414,0.019422765,9.049180328,0.827296688,0.174475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,processed_pseudogene
AK4P6_chr4_151027090_151027617_+_ENSG00000235606.3_ENST00000505168.1.monoexonic.unspliced,NA,NA,NA,NA,0,0.128162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,processed_pseudogene
AKAP1_chr17_57085092_57121346_+_ENSG00000121057.13_ENSG00000121057.13.unspliced,0.218227978,77.61242316,0.373993287,69.44262295,0.311254159,0.2856125,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AKAP10_chr17_19904302_19978343_-_ENSG00000108599.15_ENSG00000108599.15.unspliced,0.245701618,83.29019735,0.261506619,50.50819672,0.4861487,0.1375085,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AKAP11_chr13_42272152_42323261_+_ENSG00000023516.9_ENSG00000023516.9.unspliced,0.234923097,81.252022,0.417129105,75.93442623,0.280564815,0.168881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AKAP8_chr19_15353385_15379815_-_ENSG00000105127.10_ENSG00000105127.10.unspliced,0.284710968,89.46942737,0.53247546,90.37704918,0.533586005,0.236644,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AKAP8L_chr19_15380050_15419141_-_ENSG00000011243.19_ENSG00000011243.19.unspliced,0.261043913,85.9268845,0.311801488,59.52459016,0.528202766,0.180877,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
AKAP9_chr7_91940840_92110673_+_ENSG00000127914.19_ENSG00000127914.19.unspliced,0.140906604,53.51019088,0.357909163,66.8852459,0.289048551,0.138321,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AKIP1_chr11_8911139_8920084_+_ENSG00000166452.12_ENSG00000166452.12.unspliced,0.166024128,62.35846005,0.118515036,22.52459016,0.219974004,0.1697755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AKIRIN1_chr1_38991276_39006059_+_ENSG00000174574.16_ENSG00000174574.16.unspliced,0.212576584,76.02717567,0.402272282,73.54098361,0.642560217,0.4128995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AKIRIN2_chr6_87674860_87702233_-_ENSG00000135334.9_ENSG00000135334.9.unspliced,0.284318758,89.40472339,0.416399143,75.73770492,0.27287323,0.3679855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AKR1A1_chr1_45550543_45570049_+_ENSG00000117448.14_ENSG00000117448.14.unspliced,0.206323888,74.24781624,0.393124187,72.03278689,0.419914141,0.286874,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AKR1C1_chr10_4963253_4983283_+_ENSG00000187134.14_ENSG00000187134.14.unspliced,0.058282327,25.60659981,0.235385739,45.24590164,0.150640626,0.169819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AKR7A2_chr1_19301991_19312144_-_ENSG00000053371.14_ENSG00000053371.14.unspliced,0.197076137,71.65965707,0.041278413,11.31147541,0.134231943,0.3474155,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AKT1_chr14_104769349_104795759_-_ENSG00000142208.19_ENSG00000142208.19.unspliced,0.276857747,88.53121967,0.469704898,83.06557377,0.425915759,0.363827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AKT2_chr19_40230317_40285536_-_ENSG00000105221.18_ENSG00000105221.18.unspliced,0.258905311,85.52248463,0.637935021,97.60655738,0.403940194,0.2677795,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
ALDH16A1_chr19_49453225_49471050_+_ENSG00000161618.10_ENSG00000161618.10.unspliced,-0.051550369,3.008735037,0.490351185,85.68852459,0.338859737,0.153519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ALDH1A2_chr15_57953424_58497866_-_ENSG00000128918.15_ENSG00000128918.15.unspliced,0.036836651,19.24943384,0.265892602,51.29508197,0.281627578,0.1293105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ALDH1B1_chr9_38392702_38398661_+_ENSG00000137124.8_ENSG00000137124.8.unspliced,0.018201072,14.00841152,-0.128192106,0.557377049,0.160486411,0.238464,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ALDH4A1_chr1_18871430_18902724_-_ENSG00000159423.17_ENSG00000159423.17.unspliced,0.110183316,42.72080233,0.316735548,60.3442623,0.30208058,0.1685025,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ALDOA_chr16_30064164_30070457_+_ENSG00000149925.22_ENSG00000149925.22.unspliced,0.026110088,16.07893885,0.063399188,14.40983607,0.139229612,1.2381765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ALG10_chr12_34022468_34029694_+_ENSG00000139133.7_ENSG00000139133.7.unspliced,0.178100892,65.85247493,-0.041302191,3.803278689,0.326726711,0.3493795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ALG13_chrX_111665811_111760649_+_ENSG00000101901.13_ENSG00000101901.13.unspliced,0.304933749,92.46198641,0.205609285,39.37704918,0.894485505,0.1585865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ALG1L10P_chr12_8227734_8231764_+_ENSG00000254016.3_ENSG00000254016.3.unspliced,0.070880954,29.56971854,0.035588255,10.75409836,0.033590692,0.1290045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,transcribed_unprocessed_pseudogene
ALG1L13P_chr8_8238174_8241411_-_ENSG00000253981.8_ENSG00000253981.8.unspliced,0.031615492,17.84212229,0.184957708,35.1147541,0.114514934,0.1479475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,transcribed_unprocessed_pseudogene
ALG2_chr9_99216425_99221942_-_ENSG00000119523.10_ENSG00000119523.10.unspliced,0.009922235,12.01876415,0.212917622,40.80327869,0.366611574,0.4791445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ALG3_chr3_184242301_184249548_-_ENSG00000214160.10_ENSG00000214160.10.unspliced,0.00438656,10.90262051,0.177029443,33.45901639,0.125148554,0.2087105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ALG8_chr11_78095244_78139660_-_ENSG00000159063.14_ENSG00000159063.14.unspliced,0.124629362,47.89712067,0.304003403,58,0.43377909,0.2569535,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ALKBH4_chr7_102456238_102464863_-_ENSG00000160993.4_ENSG00000160993.4.unspliced,0.086629538,35.10190877,0.228088748,43.95081967,0.455505461,0.166761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ALKBH5_chr17_18183078_18209954_+_ENSG00000091542.9_ENSG00000091542.9.unspliced,0.289847917,90.3105791,0.094870899,18.60655738,0.529237094,0.340015,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ALYREF_chr17_81887835_81891586_-_ENSG00000183684.8_ENSG00000183684.8.unspliced,0.088155744,35.65189259,0.088219814,17.8852459,0.194995654,0.664433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AMD1_chr6_110874770_110898879_+_ENSG00000123505.20_ENSG00000123505.20.unspliced,0.236582187,81.54318991,0.638927079,97.67213115,0.199442954,0.893724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AMDHD2_chr16_2520357_2531422_+_ENSG00000162066.16_ENSG00000162066.16.unspliced,0.296272264,91.15173083,0.620809553,96.85245902,0.720630665,0.16735,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AMFR_chr16_56361452_56425545_-_ENSG00000159461.15_ENSG00000159461.15.unspliced,0.151843956,57.82918149,0.185754784,35.2295082,0.456730613,0.1287855,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AMH_chr19_2249309_2252073_+_ENSG00000104899.8_ENSG00000104899.8.unspliced,0.137680476,52.37787124,0.684231504,99.13114754,1.905077584,0.9487175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AMMECR1L_chr2_127861630_127885967_-_ENSG00000144233.12_ENSG00000144233.12.unspliced,-0.014369617,7.34390165,0.113705778,21.63934426,0.505398674,0.1284135,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
AMPD2_chr1_109616104_109632051_+_ENSG00000116337.20_ENSG00000116337.20.unspliced,0.084385396,34.34163701,0.380091145,70.2295082,0.426889785,0.1982335,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANAPC11_chr17_81890790_81900991_+_ENSG00000141552.18_ENSG00000141552.18.unspliced,0.164489646,61.98641216,0.153106408,28.91803279,0.425121779,0.3220985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANAPC13_chr3_134477706_134486716_-_ENSG00000129055.13_ENSG00000129055.13.unspliced,0.141841335,53.88223876,0.175949817,33.29508197,0.118846367,0.219874,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANAPC15_chr11_72106378_72112780_-_ENSG00000110200.9_ENSG00000110200.9.unspliced,0.042540323,20.9479133,-0.002322876,6.918032787,0.134427693,0.1859315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANAPC16_chr10_72216000_72235860_+_ENSG00000166295.9_ENSG00000166295.9.unspliced,-0.051659953,2.976383048,0.129909609,24.57377049,0.47001145,0.3754215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANAPC2_chr9_137174784_137188560_-_ENSG00000176248.9_ENSG00000176248.9.unspliced,0.312197651,93.18990618,0.645960068,97.91803279,0.627361944,0.389212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANAPC4_chr4_25377263_25418498_+_ENSG00000053900.11_ENSG00000053900.11.unspliced,0.285213299,89.58265933,0.250848965,48.59016393,0.897557125,0.252582,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANAPC5_chr12_121308245_121399896_-_ENSG00000089053.13_ENSG00000089053.13.unspliced,-0.017876502,6.923325785,0.316003719,60.16393443,0.916621438,0.179213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANAPC7_chr12_110372900_110403730_-_ENSG00000196510.14_ENSG00000196510.14.unspliced,0.1745355,64.93044322,0.555329883,92.80327869,0.848822708,0.3451845,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANGEL2_chr1_212992182_213015867_-_ENSG00000174606.14_ENSG00000174606.14.unspliced,0.316635645,93.70753801,0.298763088,57.04918033,0.386271178,0.351845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANK1_chr8_41653220_41896741_-_ENSG00000029534.22_ENSG00000029534.22.unspliced,0.26303657,86.23422841,0.575084453,94.3442623,0.330023083,0.2288185,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
ANKIB1_chr7_92245974_92401383_+_ENSG00000001629.10_ENSG00000001629.10.unspliced,0.251397989,84.24458104,0.274875625,52.86885246,0.792837848,0.1463225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANKLE2_chr12_132725503_132761832_-_ENSG00000176915.15_ENSG00000176915.15.unspliced,0.234028307,81.07408606,0.436883689,78.95081967,0.854587863,0.2106215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANKMY1_chr2_240479422_240569209_-_ENSG00000144504.16_ENSG00000144504.16.unspliced,0.105238041,41.28113879,0.59670288,95.60655738,0.185954476,0.14498,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
ANKMY2_chr7_16599779_16645817_-_ENSG00000106524.9_ENSG00000106524.9.unspliced,0.186278632,68.48916208,0.5480868,91.98360656,0.4525637,0.2000035,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANKRA2_chr5_73552190_73565667_-_ENSG00000164331.10_ENSG00000164331.10.unspliced,0.048394619,22.59786477,0.316350903,60.27868852,0.288095238,0.189102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANKRD10_chr13_110878540_110915069_-_ENSG00000088448.14_ENSG00000088448.14.unspliced,0.102587337,40.37528308,0.400412287,73.31147541,0.547886269,0.994727,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANKRD10-IT1_chr13_110894639_110899172_-_ENSG00000229152.2_ENSG00000229152.2.unspliced,0.191227421,69.91264963,0.191031682,36.45901639,3.245607039,1.506635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,lncRNA
ANKRD11_chr16_89267619_89490561_-_ENSG00000167522.18_ENSG00000167522.18.unspliced,0.236415522,81.49466192,0.722604454,99.67213115,0.480948942,0.164202,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,protein_coding
ANKRD12_chr18_9136228_9285985_+_ENSG00000101745.17_ENSG00000101745.17.unspliced,0.057108613,25.33160789,0.485196801,85.13114754,0.508660923,0.135126,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANKRD13A_chr12_109999186_110039763_+_ENSG00000076513.17_ENSG00000076513.17.unspliced,0.201335421,72.90520867,0.232020828,44.50819672,0.63820549,0.1420295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANKRD13D_chr11_67289300_67302485_+_ENSG00000172932.16_ENSG00000172932.16.unspliced,0.305885671,92.62374636,0.363134301,67.78688525,1.661792162,0.2540025,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
ANKRD17_chr4_73073376_73258798_-_ENSG00000132466.20_ENSG00000132466.20.unspliced,0.270428416,87.512132,0.448579939,80.37704918,0.383228865,0.4220335,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANKRD18DP_chr3_198053522_198080512_-_ENSG00000226435.13_ENSG00000226435.13.unspliced,0.044751015,21.40084115,-0.031002484,4.524590164,0.167081217,0.1390765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,transcribed_unprocessed_pseudogene
ANKRD23_chr2_96824526_96857934_-_ENSG00000163126.15_ENSG00000163126.15.unspliced,0.071885301,29.90941443,0.441112409,79.40983607,0.507427983,0.153903,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
ANKRD27_chr19_32597006_32676597_-_ENSG00000105186.16_ENSG00000105186.16.unspliced,0.160364079,60.75703656,0.390922353,71.7704918,0.431820711,0.1870005,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANKRD28_chr3_15667236_15859771_-_ENSG00000206560.12_ENSG00000206560.12.unspliced,0.171907534,64.17017147,0.641320007,97.73770492,0.381869137,0.2394145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANKRD36_chr2_97113153_97264521_+_ENSG00000135976.21_ENSG00000135976.21.unspliced,0.188894318,69.26560984,0.322558589,61.21311475,0.430170318,0.1731895,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANKRD40_chr17_50693198_50707914_-_ENSG00000154945.7_ENSG00000154945.7.unspliced,0.059888983,25.99482368,0.261975928,50.59016393,0.535416617,0.1516955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANKRD42-DT_chr11_83184003_83193794_-_ENSG00000247137.10_ENSG00000247137.10.unspliced,0.349197862,96.31187318,0.210125505,40.18032787,0.071633789,0.3676695,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,lncRNA
ANKRD49_chr11_94493979_94499578_+_ENSG00000168876.9_ENSG00000168876.9.unspliced,-0.033730213,4.480750566,-0.155022497,0.426229508,0.047359691,0.2048145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANKRD49P1_chr2_224499387_224500100_-_ENSG00000228446.2_ENST00000440417.2.monoexonic.unspliced,0.008343843,11.67906826,-0.093591419,1.37704918,1.169688633,0.1873065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,processed_pseudogene
ANKRD52_chr12_56237807_56258384_-_ENSG00000139645.11_ENSG00000139645.11.unspliced,0.457137275,99.66030411,0.377077628,69.75409836,0.58312471,0.1350455,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANKRD9_chr14_102501767_102509799_-_ENSG00000156381.9_ENSG00000156381.9.unspliced,0.079034442,32.52992559,0.455937943,81.32786885,0.310545931,0.8748365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANKS3_chr16_4696510_4734378_-_ENSG00000168096.15_ENSG00000168096.15.unspliced,0.03826055,19.55677774,0.291444565,55.7704918,0.376606203,0.1254015,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
ANKS6_chr9_98731329_98796965_-_ENSG00000165138.18_ENSG00000165138.18.unspliced,0.253117507,84.53574895,0.487593951,85.37704918,0.270143455,0.3059585,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANKZF1_chr2_219229783_219236679_+_ENSG00000163516.14_ENSG00000163516.14.unspliced,0.216350841,77.14331931,0.24214174,46.62295082,0.174355631,0.239007,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANLN_chr7_36389821_36453791_+_ENSG00000011426.11_ENSG00000011426.11.unspliced,0.158555536,60.14234875,0.249611844,48.36065574,0.355853593,0.243174,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANO8_chr19_17323223_17334855_-_ENSG00000074855.11_ENSG00000074855.11.unspliced,0.122220721,46.94273698,0.413535501,75.18032787,0.543819534,0.209561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANP32A_chr15_68778535_68820897_-_ENSG00000140350.15_ENSG00000140350.15.unspliced,0.27307371,87.93270786,0.433702993,78.39344262,0.43724262,0.238365,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANP32B_chr9_97983341_98015943_+_ENSG00000136938.9_ENSG00000136938.9.unspliced,0.199203261,72.35522485,0.112754072,21.40983607,0.236741218,0.9073135,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ANP32E_chr1_150218417_150236156_-_ENSG00000143401.15_ENSG00000143401.15.unspliced,0.301265573,91.81494662,0.293587224,56.13114754,0.34616505,0.140786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANTXR2_chr4_79901146_80125454_-_ENSG00000163297.18_ENSG00000163297.18.unspliced,0.121028422,46.58686509,0.381562871,70.39344262,0.15131164,0.262157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANXA1_chr9_73151865_73170629_+_ENSG00000135046.15_ENSG00000135046.15.unspliced,0.161181559,60.98350049,0.418261094,76.16393443,0.140366142,1.482885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANXA11_chr10_80150889_80205572_-_ENSG00000122359.18_ENSG00000122359.18.unspliced,0.118651533,45.76188936,0.466166937,82.50819672,0.383306568,0.2722815,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
ANXA2_chr15_60347134_60402883_-_ENSG00000182718.18_ENSG00000182718.18.unspliced,0.223836203,78.80944678,0.464585847,82.32786885,0.169143748,0.135758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANXA2R_chr5_43039233_43043170_-_ENSG00000177721.5_ENSG00000177721.5.unspliced,0.12640863,48.46328049,0.187409283,35.73770492,0.212419658,0.276508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ANXA2R-AS1_chr5_43040957_43064272_+_ENSG00000215068.11_ENSG00000215068.11.unspliced,0.12869083,49.28825623,0.101504529,19.37704918,0.223318108,0.29191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,lncRNA
ANXA7_chr10_73375101_73414076_-_ENSG00000138279.16_ENSG00000138279.16.unspliced,0.087112387,35.26366872,0.271752311,52.31147541,0.31854118,0.225892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP1B1_chr22_29327680_29388583_-_ENSG00000100280.17_ENSG00000100280.17.unspliced,0.118474263,45.69718538,0.226500715,43.63934426,0.36394402,0.1915995,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
AP1G1_chr16_71729000_71809201_-_ENSG00000166747.13_ENSG00000166747.13.unspliced,0.090198207,36.44451634,0.233844199,44.83606557,0.558107332,0.1437935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP1S1_chr7_101154456_101161596_+_ENSG00000106367.15_ENSG00000106367.15.unspliced,0.109843664,42.57521838,0.302103315,57.62295082,0.420366679,0.2661285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP1S2_chrX_15825806_15854931_-_ENSG00000182287.15_ENSG00000182287.15.unspliced,0.246646011,83.41960531,0.076438269,16.1147541,0.325785881,0.154522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP2B1_chr17_35578046_35726413_+_ENSG00000006125.18_ENSG00000006125.18.unspliced,0.036199906,19.02296991,0.128203278,24.18032787,0.302731338,0.2247225,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP2M1_chr3_184174689_184184214_+_ENSG00000161203.14_ENSG00000161203.14.unspliced,0.184217373,67.92300226,0.078151012,16.26229508,0.251855418,0.2458035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP2S1_chr19_46838136_46850846_-_ENSG00000042753.12_ENSG00000042753.12.unspliced,0.012249656,12.69815594,0.445915068,80.01639344,0.48285914,0.147797,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP3D1_chr19_2100988_2164468_-_ENSG00000065000.20_ENSG00000065000.20.unspliced,0.209397137,75.008088,0.51786202,88.60655738,0.501551008,0.260891,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
AP3M1_chr10_74120255_74150842_-_ENSG00000185009.13_ENSG00000185009.13.unspliced,0.203949941,73.51989647,0.083510001,17.18032787,0.176878699,0.1548085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP3M2_chr8_42152946_42171673_+_ENSG00000070718.13_ENSG00000070718.13.unspliced,-0.001313618,9.689420899,0.278615094,53.49180328,0.196588177,0.2033835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP4B1_chr1_113894194_113905712_-_ENSG00000134262.15_ENSG00000134262.15.unspliced,0.221205963,78.29181495,0.098042844,19,0.442959239,0.42455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP5B1_chr11_65773898_65780976_-_ENSG00000254470.3_ENSG00000254470.3.unspliced,0.093496282,37.47978001,-0.014046229,5.803278689,0.450060722,0.46072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP5M1_chr14_57268924_57298742_+_ENSG00000053770.12_ENSG00000053770.12.unspliced,0.151617136,57.76447752,0.068149419,15.01639344,0.475147299,0.13341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
AP5Z1_chr7_4775615_4794397_+_ENSG00000242802.9_ENSG00000242802.9.unspliced,0.289456313,90.27822711,0.492457693,86,0.540625118,0.192605,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
APBA3_chr19_3750772_3761692_-_ENSG00000011132.12_ENSG00000011132.12.unspliced,0.047864533,22.46845681,0.304975397,58.2295082,0.444702434,0.3950505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
